prn_1
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,88.832053
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160989,21833,24413340.3387,0.891379992233
ts_0,23,0.22957564616,0.235944236535,0.229028516403,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3384,0.2,41833,10465
prn_1,13,0.171864018052,0.177116857175,0.16892316798,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7507,0.4,49219,9133
hm_0,20,0.526803266294,0.541509148647,0.52135944352,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2154,0.4,20570,13791
stg_1,25,0.0823387096774,0.134435483871,0.114516129032,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1629,0.1,6686,1420
wdev_0,17,0.469884488449,0.481298129813,0.468440594059,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1214,0.3,13667,6813
src1_2,23,0.325929113107,0.334534502232,0.318184262895,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4978,0.5,16596,5916
rsrch_0,4,0.597002612402,0.599546267015,0.594321462945,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,967,0.2,12418,8645
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,68.507035
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160268,21835,24335164.8777,0.888525649452
ts_0,23,0.22957564616,0.235944236535,0.228962860832,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3302,0.2,41768,10462
prn_1,13,0.171864018052,0.177116857175,0.168664225206,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7325,0.4,49075,9119
hm_0,20,0.526803266294,0.541509148647,0.522758203538,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2795,0.4,20724,13828
stg_1,25,0.0823387096774,0.134435483871,0.118870967742,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1590,0.1,5888,1474
wdev_0,17,0.469884488449,0.481298129813,0.468165566557,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1185,0.4,13793,6809
src1_2,23,0.325929113107,0.334534502232,0.316355617706,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4694,0.5,16597,5882
rsrch_0,4,0.597002612402,0.599546267015,0.59590265365,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,944,0.2,12423,8668
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,78.086527
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160392,21833,24316242.5845,0.887834758595
ts_0,23,0.22957564616,0.235944236535,0.228656468168,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3384,0.2,41836,10448
prn_1,13,0.171864018052,0.177116857175,0.168738208856,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7507,0.4,49184,9123
hm_0,20,0.526803266294,0.541509148647,0.521321639196,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2154,0.4,20689,13790
stg_1,25,0.0823387096774,0.134435483871,0.117661290323,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1629,0.1,5943,1459
wdev_0,17,0.469884488449,0.481298129813,0.468715621562,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1214,0.3,13672,6817
src1_2,23,0.325929113107,0.334534502232,0.317485075028,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4978,0.5,16590,5903
rsrch_0,4,0.597002612402,0.599546267015,0.594527705211,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,967,0.2,12478,8648
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,102.968969
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,164274,21836,24935853.1629,0.910457982822
ts_0,23,0.22957564616,0.235944236535,0.229028516403,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3346,0.2,41781,10465
prn_1,13,0.171864018052,0.177116857175,0.168756704768,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7422,0.4,49177,9124
hm_0,20,0.526803266294,0.541509148647,0.524232572206,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2098,0.4,20876,13867
stg_1,25,0.0823387096774,0.134435483871,0.136129032258,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1611,0.2,9825,1688
wdev_0,17,0.469884488449,0.481298129813,0.46954070407,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1201,0.2,13569,6829
src1_2,23,0.325929113107,0.334534502232,0.319421287581,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,5201,0.5,16609,5939
rsrch_0,4,0.597002612402,0.599546267015,0.593702736147,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,957,0.2,12437,8636
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,68.347191
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160232,21834,24340380.4697,0.88871608117
ts_0,23,0.22957564616,0.235944236535,0.229006631213,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3328,0.2,41746,10464
prn_1,13,0.171864018052,0.177116857175,0.169219102578,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7383,0.4,49199,9149
hm_0,20,0.526803266294,0.541509148647,0.521775291093,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2590,0.4,20672,13802
stg_1,25,0.0823387096774,0.134435483871,0.118709677419,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1602,0.1,5936,1472
wdev_0,17,0.469884488449,0.481298129813,0.4674779978,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1194,0.3,13653,6799
src1_2,23,0.325929113107,0.334534502232,0.316355617706,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4785,0.5,16584,5882
rsrch_0,4,0.597002612402,0.599546267015,0.594527705211,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,952,0.2,12442,8648
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,93.762552
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,164309,21836,24933519.8354,0.910372788358
ts_0,23,0.22957564616,0.235944236535,0.228481386646,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3346,0.2,41734,10440
prn_1,13,0.171864018052,0.177116857175,0.169145118929,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7422,0.4,49171,9145
hm_0,20,0.526803266294,0.541509148647,0.521775291093,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2098,0.4,20742,13802
stg_1,25,0.0823387096774,0.134435483871,0.136935483871,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1611,0.2,9865,1698
wdev_0,17,0.469884488449,0.481298129813,0.468921892189,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1201,0.3,13696,6820
src1_2,23,0.325929113107,0.334534502232,0.317753993438,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,5201,0.5,16631,5908
rsrch_0,4,0.597002612402,0.599546267015,0.595215179431,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,957,0.2,12470,8658
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,73.759028
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160979,21835,24413340.3387,0.891379992233
ts_0,23,0.22957564616,0.235944236535,0.228875320071,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3302,0.2,41797,10458
prn_1,13,0.171864018052,0.177116857175,0.168775200681,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7325,0.4,49184,9125
hm_0,20,0.526803266294,0.541509148647,0.521094813247,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2795,0.4,20689,13784
stg_1,25,0.0823387096774,0.134435483871,0.10814516129,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1590,0.1,6515,1341
wdev_0,17,0.469884488449,0.481298129813,0.468165566557,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1185,0.4,13776,6809
src1_2,23,0.325929113107,0.334534502232,0.316570752434,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4694,0.5,16556,5886
rsrch_0,4,0.597002612402,0.599546267015,0.595421421697,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,944,0.2,12462,8661
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,79.671186
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,161080,21833,24403498.0849,0.89102063182
ts_0,23,0.22957564616,0.235944236535,0.229641301731,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3384,0.2,41809,10493
prn_1,13,0.171864018052,0.177116857175,0.168238819221,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7507,0.4,49192,9096
hm_0,20,0.526803266294,0.541509148647,0.522039921367,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2154,0.4,20708,13809
stg_1,25,0.0823387096774,0.134435483871,0.111774193548,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1629,0.1,6630,1386
wdev_0,17,0.469884488449,0.481298129813,0.468990649065,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1214,0.3,13725,6821
src1_2,23,0.325929113107,0.334534502232,0.31700102189,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4978,0.5,16592,5894
rsrch_0,4,0.597002612402,0.599546267015,0.594596452633,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,967,0.2,12424,8649
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,81.579851
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160237,21835,24340380.4697,0.88871608117
ts_0,23,0.22957564616,0.235944236535,0.228765894119,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3302,0.2,41730,10453
prn_1,13,0.171864018052,0.177116857175,0.167887396885,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7325,0.4,49172,9077
hm_0,20,0.526803266294,0.541509148647,0.522266747316,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2795,0.4,20813,13815
stg_1,25,0.0823387096774,0.134435483871,0.117741935484,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1590,0.1,5927,1460
wdev_0,17,0.469884488449,0.481298129813,0.469059405941,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1185,0.2,13583,6822
src1_2,23,0.325929113107,0.334534502232,0.316516968752,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4694,0.5,16559,5885
rsrch_0,4,0.597002612402,0.599546267015,0.593771483569,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,944,0.2,12453,8637
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,152.986029
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,161257,21835,24466279.3338,0.893312901061
ts_0,23,0.22957564616,0.235944236535,0.228656468168,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3650,0.2,41783,10448
prn_1,13,0.171864018052,0.177116857175,0.168405282433,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,8097,0.4,49246,9105
hm_0,20,0.526803266294,0.541509148647,0.522871616513,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,3194,0.4,20838,13831
stg_1,25,0.0823387096774,0.134435483871,0.108709677419,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1757,0.1,6568,1348
wdev_0,17,0.469884488449,0.481298129813,0.468921892189,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1310,0.3,13728,6820
src1_2,23,0.325929113107,0.334534502232,0.319259936535,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,2783,0.5,16632,5936
rsrch_0,4,0.597002612402,0.599546267015,0.594871442321,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,1044,0.2,12462,8653
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,65.902389
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160418,21835,24316242.5845,0.887834758595
ts_0,23,0.22957564616,0.235944236535,0.229159827545,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3302,0.2,41818,10471
prn_1,13,0.171864018052,0.177116857175,0.168664225206,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7325,0.4,49176,9119
hm_0,20,0.526803266294,0.541509148647,0.520943595947,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2795,0.4,20689,13780
stg_1,25,0.0823387096774,0.134435483871,0.11,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1590,0.1,5890,1364
wdev_0,17,0.469884488449,0.481298129813,0.468028052805,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1185,0.4,13757,6807
src1_2,23,0.325929113107,0.334534502232,0.317753993438,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4694,0.5,16596,5908
rsrch_0,4,0.597002612402,0.599546267015,0.594390210367,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,944,0.2,12492,8646
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,77.453489
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160957,21834,24420898.0541,0.891655939573
ts_0,23,0.22957564616,0.235944236535,0.22953187578,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3328,0.2,41881,10488
prn_1,13,0.171864018052,0.177116857175,0.16892316798,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7383,0.4,49167,9133
hm_0,20,0.526803266294,0.541509148647,0.52135944352,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2590,0.4,20690,13791
stg_1,25,0.0823387096774,0.134435483871,0.109596774194,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1602,0.1,6524,1359
wdev_0,17,0.469884488449,0.481298129813,0.469059405941,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1194,0.3,13693,6822
src1_2,23,0.325929113107,0.334534502232,0.317646426074,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4785,0.5,16586,5906
rsrch_0,4,0.597002612402,0.599546267015,0.594596452633,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,952,0.2,12416,8649
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,82.361369
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,161025,21835,24407831.8424,0.891178865994
ts_0,23,0.22957564616,0.235944236535,0.228459501455,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3356,0.2,41787,10439
prn_1,13,0.171864018052,0.177116857175,0.168442274257,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7444,0.4,49188,9107
hm_0,20,0.526803266294,0.541509148647,0.52151066082,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2377,0.4,20750,13795
stg_1,25,0.0823387096774,0.134435483871,0.107016129032,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1615,0.1,6487,1327
wdev_0,17,0.469884488449,0.481298129813,0.469059405941,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1204,0.3,13700,6822
src1_2,23,0.325929113107,0.334534502232,0.318238046577,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4880,0.5,16680,5917
rsrch_0,4,0.597002612402,0.599546267015,0.593565241303,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,959,0.2,12433,8634
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,86.91842
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160485,21833,24306621.0124,0.887483455714
ts_0,23,0.22957564616,0.235944236535,0.228962860832,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3384,0.2,41782,10462
prn_1,13,0.171864018052,0.177116857175,0.168682721119,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7507,0.4,49204,9120
hm_0,20,0.526803266294,0.541509148647,0.521661878119,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2154,0.4,20685,13799
stg_1,25,0.0823387096774,0.134435483871,0.106612903226,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1629,0.1,6080,1322
wdev_0,17,0.469884488449,0.481298129813,0.469196919692,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1214,0.3,13696,6824
src1_2,23,0.325929113107,0.334534502232,0.317861560802,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4978,0.5,16623,5910
rsrch_0,4,0.597002612402,0.599546267015,0.594458957789,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,967,0.2,12415,8647
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,76.971012
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160916,21834,24423418.1872,0.891747954684
ts_0,23,0.22957564616,0.235944236535,0.229050401593,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3319,0.2,41843,10466
prn_1,13,0.171864018052,0.177116857175,0.168867680243,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7363,0.4,49202,9130
hm_0,20,0.526803266294,0.541509148647,0.521850899743,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2572,0.4,20650,13804
stg_1,25,0.0823387096774,0.134435483871,0.108629032258,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1598,0.1,6437,1347
wdev_0,17,0.469884488449,0.481298129813,0.468990649065,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1191,0.3,13685,6821
src1_2,23,0.325929113107,0.334534502232,0.3172699403,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4842,0.5,16587,5899
rsrch_0,4,0.597002612402,0.599546267015,0.596658875292,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,949,0.2,12512,8679
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,73.824054
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160269,21834,24335164.8777,0.888525649452
ts_0,23,0.22957564616,0.235944236535,0.228700238549,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3328,0.2,41792,10450
prn_1,13,0.171864018052,0.177116857175,0.168183331484,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7383,0.4,49130,9093
hm_0,20,0.526803266294,0.541509148647,0.521888704068,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2590,0.4,20691,13805
stg_1,25,0.0823387096774,0.134435483871,0.115161290323,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1602,0.1,5924,1428
wdev_0,17,0.469884488449,0.481298129813,0.468440594059,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1194,0.3,13704,6813
src1_2,23,0.325929113107,0.334534502232,0.317592642392,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4785,0.5,16574,5905
rsrch_0,4,0.597002612402,0.599546267015,0.594458957789,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,952,0.2,12454,8647
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,85.703728
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,164227,21835,24939459.2934,0.910589649875
ts_0,23,0.22957564616,0.235944236535,0.229028516403,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3271,0.2,41806,10465
prn_1,13,0.171864018052,0.177116857175,0.168756704768,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7257,0.4,49136,9124
hm_0,20,0.526803266294,0.541509148647,0.521019204597,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2483,0.4,20770,13782
stg_1,25,0.0823387096774,0.134435483871,0.136693548387,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1575,0.2,9833,1695
wdev_0,17,0.469884488449,0.481298129813,0.468371837184,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1174,0.3,13654,6812
src1_2,23,0.325929113107,0.334534502232,0.317646426074,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,5140,0.5,16563,5906
rsrch_0,4,0.597002612402,0.599546267015,0.594596452633,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,935,0.2,12465,8649
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,74.441853
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160897,21834,24425270.1505,0.891815573575
ts_0,23,0.22957564616,0.235944236535,0.228722123739,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3328,0.2,41817,10451
prn_1,13,0.171864018052,0.177116857175,0.168719712943,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7383,0.4,49217,9122
hm_0,20,0.526803266294,0.541509148647,0.519809466203,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,2590,0.4,20663,13750
stg_1,25,0.0823387096774,0.134435483871,0.108064516129,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1602,0.1,6507,1340
wdev_0,17,0.469884488449,0.481298129813,0.468165566557,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
cache,1194,0.3,13690,6809
src1_2,23,0.325929113107,0.334534502232,0.317108589254,True,18593
base,1120,1,18077,6060
base2,2241,1,18057,6220
cache,4785,0.5,16546,5896
rsrch_0,4,0.597002612402,0.599546267015,0.594940189743,True,14546
base,569,1,14546,8684
base2,1138,1,14546,8721
cache,952,0.2,12457,8654
------------------------------------------------
4.7,3600,600,(0.1, 0.2),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 18000000000, {}, 10), 'nrsamples': 2, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,85.81275
base,180551,10917,27388252.5426
base2,180337,21838,27321288.0152,0.997554990874
cache,160797,21834,24352251.1334,0.889149502895
ts_0,23,0.22957564616,0.235944236535,0.228656468168,True,45693
base,1989,1,44452,10490
base2,3978,1,44301,10781
cache,3422,0.2,41787,10448
prn_1,13,0.171864018052,0.177116857175,0.169182110754,True,54066
base,4411,1,51604,9292
base2,8823,1,51570,9576
cache,7591,0.4,49237,9147
hm_0,20,0.526803266294,0.541509148647,0.524535006805,True,26452
base,1157,1,25030,13935
base2,2315,1,25021,14324
cache,1992,0.5,21160,13875
stg_1,25,0.0823387096774,0.134435483871,0.117983870968,True,12400
base,957,1,12381,1021
base2,1915,1,12381,1667
cache,1647,0.1,6023,1463
wdev_0,17,0.469884488449,0.481298129813,0.468028052805,True,14544
base,714,1,14461,6834
base2,1428,1,14461,7000
