prn_1
4.6,18000,60,(0.1, 0.3),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (True, 12000000000, {'prn_1': [[(13775, 1, 529, 37), (41325, 1, 529, 37), (16530, 1.0, 440, 30)], [(13775, 1, 29432, 58), (41325, 1, 29961, 62), (16530, 1.0, 29432, 53)], [(13775, 1, 22538, 178), (41325, 1, 52499, 193), (61791, 0.7, 15842, 161)], [(13775, 1, 1154, 340), (41325, 1, 53653, 359), (61791, 0.3999999999999999, 518, 250)], [(13775, 1, 1563, 744), (41325, 1, 55216, 765), (60417, 0.09999999999999987, 262, 373)], [(13775, 1, 1456, 1102), (41325, 1, 56672, 1123), (16530, 1.0, 665, 477)], [(13775, 1, 1484, 1401), (41325, 1, 58156, 1422), (16530, 1.0, 1484, 768)], [(13775, 1, 1822, 1774), (41325, 1, 59978, 1795), (16530, 1.0, 1822, 1136)], [(13775, 1, 1629, 2132), (41325, 1, 61607, 2153), (16530, 1.0, 1630, 1483)], [(13775, 1, 1466, 2413), (41325, 1, 63073, 2434), (16530, 1, 1466, 1756)], [(13775, 1, 1493, 2797), (41325, 1, 64566, 2818), (16530, 1, 1493, 2136)], [(13775, 1, 2046, 3642), (41325, 1, 66612, 3663), (16530, 1, 2046, 2979)], [(13775, 1, 2290, 4688), (41325, 1, 68902, 4709), (16570, 1, 2290, 4024)], [(13775, 1, 2313, 5757), (41325, 1, 71215, 5778), (22290, 1, 2313, 5093)], [(13775, 1, 2289, 6808), (41325, 1, 73504, 6829), (23533, 1, 2289, 6144)], [(13775, 1, 2331, 7892), (41325, 1, 75835, 7913), (23554, 1, 2331, 7228)], [(13775, 1, 2011, 8659), (41325, 1, 77846, 8680), (27620, 1, 2011, 7995)], [(13775, 1, 1519, 8846), (41325, 1, 79365, 8869), (28068, 1, 1519, 8182)], [(13775, 1, 1732, 8940), (41325, 1, 81097, 8964), (28110, 1, 1732, 8277)]], 'ts_0': [[(3869, 1, 200, 57), (11608, 1, 200, 57), (4642, 1.0, 196, 55)], [(3869, 1, 221, 176), (11608, 1, 421, 176), (11099, 1.0, 221, 174)], [(3869, 1, 185, 284), (11608, 1, 606, 284), (17356, 0.8, 173, 282)], [(3869, 1, 208, 405), (11608, 1, 814, 405), (17356, 0.5, 163, 403)], [(3869, 1, 179, 511), (11608, 1, 993, 511), (16970, 0.19999999999999996, 116, 509)], [(3869, 1, 529, 706), (11608, 1, 1522, 706), (4642, 1.0, 437, 693)], [(3869, 1, 185, 818), (11608, 1, 1707, 818), (9390, 1.0, 185, 804)], [(3869, 1, 230, 957), (11608, 1, 1937, 957), (19779, 1.0, 230, 942)], [(3869, 1, 216, 1058), (11608, 1, 2153, 1058), (27466, 1.0, 216, 1043)], [(3869, 1, 538, 1362), (11608, 1, 2691, 1362), (30514, 1.0, 538, 1342)], [(3869, 1, 354, 1556), (11608, 1, 3045, 1556), (31796, 1.0, 354, 1536)], [(3869, 1, 202, 1673), (11608, 1, 3247, 1673), (32118, 1.0, 202, 1653)], [(3869, 1, 209, 1792), (11608, 1, 3456, 1792), (32196, 1.0, 209, 1772)], [(3869, 1, 210, 1909), (11608, 1, 3666, 1909), (38695, 1.0, 210, 1889)], [(3869, 1, 464, 2219), (11608, 1, 4130, 2219), (38695, 1.0, 464, 2198)], [(3869, 1, 218, 2340), (11608, 1, 4348, 2340), (38695, 1.0, 218, 2319)], [(3869, 1, 173, 2450), (11608, 1, 4521, 2450), (10889, 0.7, 151, 2428)], [(3869, 1, 221, 2570), (11608, 1, 4742, 2570), (9436, 0.3999999999999999, 166, 2548)], [(3869, 1, 239, 2696), (11608, 1, 4981, 2696), (9300, 0.09999999999999987, 127, 2665)]], 'stg_1': [[(2580, 1, 112, 19), (7740, 1, 112, 19), (3096, 1.0, 87, 16)], [(2580, 1, 172, 40), (7740, 1, 284, 40), (3096, 1.0, 172, 37)], [(2580, 1, 469, 91), (7740, 1, 753, 91), (3096, 1.0, 469, 87)], [(2580, 1, 279, 124), (7740, 1, 1032, 124), (5786, 1.0, 279, 116)], [(2580, 1, 266, 186), (7740, 1, 1298, 186), (10573, 1.0, 266, 177)], [(2580, 1, 446, 262), (7740, 1, 1744, 262), (15266, 1.0, 446, 253)], [(2580, 1, 323, 297), (7740, 1, 2067, 297), (25800, 1.0, 323, 288)], [(2580, 1, 376, 375), (7740, 1, 2443, 375), (13042, 0.7, 273, 364)], [(2580, 1, 384, 473), (7740, 1, 2827, 473), (8598, 0.3999999999999999, 209, 449)], [(2580, 1, 630, 603), (7740, 1, 3457, 603), (3096, 1.0, 588, 539)], [(2580, 1, 287, 682), (7740, 1, 3744, 683), (3096, 1.0, 287, 584)], [(2580, 1, 153, 710), (7740, 1, 3897, 711), (3096, 1.0, 153, 612)], [(2580, 1, 336, 762), (7740, 1, 4233, 765), (3096, 1.0, 336, 666)], [(2580, 1, 290, 854), (7740, 1, 4523, 859), (3096, 1.0, 290, 760)], [(2580, 1, 972, 908), (7740, 1, 5495, 1115), (3096, 1.0, 972, 822)], [(2580, 1, 345, 941), (7740, 1, 5840, 1169), (3096, 1.0, 343, 856)], [(2580, 1, 344, 979), (7740, 1, 6184, 1208), (3096, 1.0, 344, 894)], [(2580, 1, 393, 1067), (7740, 1, 6577, 1297), (3096, 1.0, 393, 982)], [(2580, 1, 352, 1168), (7740, 1, 6929, 1398), (3096, 1.0, 352, 1083)]], 'wdev_0': [[(3360, 1, 11424, 4311), (10081, 1, 7886, 7892), (4032, 1.0, 5834, 7647)], [(3360, 1, 121, 4380), (10081, 1, 8007, 7974), (19283, 0.4, 82, 7715)], [(3360, 1, 122, 4461), (10081, 1, 8129, 8055), (15073, 0.09999999999999998, 74, 7786)], [(3360, 1, 154, 4570), (10081, 1, 8283, 8168), (15073, 0.09999999999999998, 105, 7886)], [(3360, 1, 197, 4693), (10081, 1, 8480, 8291), (14738, 0.09999999999999998, 118, 7992)], [(3360, 1, 796, 5238), (10081, 1, 9276, 8865), (11645, 0.09999999999999998, 405, 8363)], [(3360, 1, 254, 5425), (10081, 1, 9530, 9053), (16315, 0.09999999999999998, 157, 8498)], [(3360, 1, 123, 5505), (10081, 1, 9653, 9133), (16988, 0.09999999999999998, 78, 8569)], [(3360, 1, 671, 6002), (10081, 1, 10324, 9630), (11199, 0.09999999999999998, 378, 8921)], [(3360, 1, 653, 6464), (10081, 1, 10976, 10096), (8065, 0.09999999999999998, 375, 9268)], [(3360, 1, 103, 6531), (10081, 1, 11079, 10163), (8403, 0.09999999999999998, 62, 9325)], [(3360, 1, 83, 6591), (10081, 1, 11162, 10223), (8146, 0.09999999999999998, 55, 9378)], [(3360, 1, 165, 6696), (10081, 1, 11327, 10328), (8084, 0.09999999999999998, 106, 9473)], [(3360, 1, 138, 6788), (10081, 1, 11465, 10420), (10849, 0.09999999999999998, 93, 9558)], [(3360, 1, 124, 6876), (10081, 1, 11589, 10508), (8514, 0.09999999999999998, 86, 9639)], [(3360, 1, 173, 7008), (10081, 1, 11762, 10640), (8072, 0.09999999999999998, 125, 9759)], [(3360, 1, 139, 7098), (10081, 1, 11901, 10730), (9457, 0.09999999999999998, 88, 9844)], [(3360, 1, 117, 7179), (10081, 1, 12018, 10811), (8195, 0.09999999999999998, 81, 9921)], [(3360, 1, 140, 7268), (10081, 1, 12158, 10900), (8077, 0.09999999999999998, 89, 10005)]], 'hm_0': [[(33042, 1, 316, 160), (99126, 1, 316, 160), (39650, 1.0, 297, 149)], [(33042, 1, 170, 295), (99126, 1, 486, 295), (39650, 1.0, 170, 277)], [(33042, 1, 222, 459), (99126, 1, 708, 459), (39650, 1.0, 222, 441)], [(33042, 1, 248, 648), (99126, 1, 956, 648), (39650, 1.0, 248, 630)], [(33042, 1, 481, 1006), (99126, 1, 1437, 1006), (39650, 1.0, 481, 988)], [(33042, 1, 243, 1188), (99126, 1, 1680, 1188), (39650, 1.0, 243, 1170)], [(33042, 1, 217, 1354), (99126, 1, 1897, 1354), (39650, 1.0, 217, 1336)], [(33042, 1, 204, 1514), (99126, 1, 2101, 1514), (83518, 1.0, 204, 1496)], [(33042, 1, 200, 1672), (99126, 1, 2301, 1672), (115978, 1.0, 200, 1654)], [(33042, 1, 457, 2029), (99126, 1, 2758, 2029), (128850, 1.0, 457, 2011)], [(33042, 1, 228, 2198), (99126, 1, 2986, 2198), (134264, 1.0, 228, 2180)], [(33042, 1, 242, 2377), (99126, 1, 3228, 2377), (135626, 1.0, 242, 2359)], [(33042, 1, 5708, 3013), (99126, 1, 8936, 3013), (135956, 1.0, 5708, 2995)], [(33042, 1, 5398, 4265), (99126, 1, 14334, 4265), (106676, 0.9, 4980, 4187)], [(33042, 1, 916, 4830), (99126, 1, 15250, 4830), (112626, 0.9, 872, 4746)], [(33042, 1, 389, 5071), (99126, 1, 15639, 5071), (112730, 0.9, 378, 4985)], [(33042, 1, 272, 5261), (99126, 1, 15911, 5261), (132193, 0.9, 269, 5174)], [(33042, 1, 622, 5611), (99126, 1, 16533, 5611), (134338, 0.9, 589, 5521)], [(33042, 1, 1110, 5888), (99126, 1, 17643, 5888), (134541, 0.9, 1027, 5795)]], 'src1_2': [[(13203, 1, 7740, 2448), (39609, 1, 7740, 2448), (15843, 1.0, 5829, 2335)], [(13203, 1, 88, 2509), (39609, 1, 7828, 2509), (15843, 1.0, 88, 2396)], [(13203, 1, 208, 2624), (39609, 1, 8036, 2624), (15843, 1.0, 208, 2510)], [(13203, 1, 165, 2721), (39609, 1, 8201, 2721), (15843, 1.0, 165, 2607)], [(13203, 1, 67, 2774), (39609, 1, 8268, 2774), (15843, 1.0, 67, 2660)], [(13203, 1, 123, 2862), (39609, 1, 8391, 2862), (15843, 1.0, 123, 2747)], [(13203, 1, 61, 2910), (39609, 1, 8452, 2910), (15843, 1.0, 61, 2795)], [(13203, 1, 74, 2968), (39609, 1, 8526, 2968), (15843, 1.0, 74, 2853)], [(13203, 1, 75, 3023), (39609, 1, 8601, 3023), (15843, 1.0, 75, 2908)], [(13203, 1, 90, 3087), (39609, 1, 8691, 3087), (15843, 1.0, 90, 2972)], [(13203, 1, 78, 3144), (39609, 1, 8769, 3144), (15843, 1.0, 78, 3029)], [(13203, 1, 947, 3502), (39609, 1, 9716, 3502), (15843, 1.0, 947, 3381)], [(13203, 1, 370, 3632), (39609, 1, 10086, 3632), (15843, 1.0, 370, 3511)], [(13203, 1, 361, 3790), (39609, 1, 10447, 3790), (21312, 1.0, 361, 3669)], [(13203, 1, 128, 3879), (39609, 1, 10575, 3879), (22500, 1.0, 128, 3758)], [(13203, 1, 61, 3928), (39609, 1, 10636, 3928), (22520, 1.0, 61, 3807)], [(13203, 1, 60, 3976), (39609, 1, 10696, 3976), (26408, 1.0, 60, 3855)], [(13203, 1, 160, 4076), (39609, 1, 10856, 4076), (26836, 1.0, 160, 3955)], [(13203, 1, 63, 4125), (39609, 1, 10919, 4125), (26876, 1.0, 63, 4004)]], 'rsrch_0': [[(3878, 1, 316, 110), (11634, 1, 316, 110), (4653, 1.0, 310, 108)], [(3878, 1, 293, 279), (11634, 1, 609, 279), (11125, 1.0, 293, 277)], [(3878, 1, 245, 424), (11634, 1, 854, 424), (17395, 0.9, 231, 422)], [(3878, 1, 261, 552), (11634, 1, 1115, 552), (17395, 0.6, 214, 550)], [(3878, 1, 249, 701), (11634, 1, 1364, 701), (17008, 0.29999999999999993, 182, 697)], [(3878, 1, 269, 852), (11634, 1, 1633, 852), (13438, 0.09999999999999992, 165, 848)], [(3878, 1, 220, 982), (11634, 1, 1853, 982), (18828, 0.09999999999999992, 136, 977)], [(3878, 1, 235, 1113), (11634, 1, 2088, 1113), (19604, 0.09999999999999992, 134, 1106)], [(3878, 1, 203, 1251), (11634, 1, 2291, 1251), (12924, 0.09999999999999992, 142, 1244)], [(3878, 1, 253, 1402), (11634, 1, 2544, 1402), (11238, 0.09999999999999992, 162, 1391)], [(3878, 1, 232, 1546), (11634, 1, 2776, 1546), (9698, 0.09999999999999992, 152, 1535)], [(3878, 1, 254, 1698), (11634, 1, 3030, 1698), (9401, 0.09999999999999992, 160, 1684)], [(3878, 1, 245, 1843), (11634, 1, 3275, 1843), (9329, 0.09999999999999992, 160, 1829)], [(3878, 1, 280, 2030), (11634, 1, 3555, 2030), (12519, 0.09999999999999992, 195, 2014)], [(3878, 1, 214, 2168), (11634, 1, 3769, 2168), (9826, 0.09999999999999992, 145, 2150)], [(3878, 1, 317, 2355), (11634, 1, 4086, 2355), (9315, 0.09999999999999992, 192, 2324)], [(3878, 1, 261, 2529), (11634, 1, 4347, 2529), (10923, 0.09999999999999992, 171, 2489)], [(3878, 1, 201, 2649), (11634, 1, 4548, 2649), (11100, 0.09999999999999992, 123, 2606)], [(3878, 1, 187, 2785), (11634, 1, 4735, 2785), (11116, 0.09999999999999992, 143, 2742)]]}), 'nrsamples': 3, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,798.765494
base,145140,73707,4539926.21195
base2,141601,221123,4692454.41715,1.03359706702
cache,123444,221119,3469727.53432,0.764269587728
ts_0,23,0.538300703288,0.538300703288,0.531077741874,True,5261
base,3869,1,5261,2832
base2,11608,1,5261,2832
cache,9300,0.1,4726,2794
prn_1,13,0.111991183132,0.112415071032,0.104046312781,True,82569
base,13775,1,82562,9247
base2,41325,1,82562,9282
cache,28112,1,73050,8591
hm_0,20,0.331161608136,0.331161608136,0.326235499762,True,18879
base,33042,1,18101,6252
base2,99126,1,18101,6252
cache,134552,0.9,17473,6159
stg_1,25,0.172167587229,0.203960662805,0.16112084063,False,7423
base,2580,1,7423,1278
base2,7740,1,7423,1514
cache,3096,1.0,7076,1196
wdev_0,17,0.370644511581,0.553524672709,0.508157099698,True,19860
base,3360,1,15833,7361
base2,10081,1,12294,10993
cache,8065,0.1,8481,10092
src1_2,23,0.316646470766,0.316646470766,0.307482581036,True,13204
base,13203,1,10999,4181
base2,39609,1,10999,4181
cache,26878,1.0,9088,4060
rsrch_0,4,0.588389437613,0.588389437613,0.578713968958,True,4961
base,3878,1,4961,2919
base2,11634,1,4961,2919
cache,11116,0.1,3550,2871
prn_1
base,13775,1,2413,1466,1332896.99009
base2,41325,1,2434,63073,57460986.3276
cache,16530,1,1743,1466,1375105.93865
base,13775,1,9247,1465,1335476.23917
base2,41325,1,9282,82562,75172294.8635
cache,72887,1,8575,1465,1338483.98732
base,13775,1,12832,315,278861.955207
base2,41325,1,13072,95733,87057008.5618
cache,123133,1,12319,315,545353.093363
base,13775,1,13766,284,248154.917035
base2,41325,1,14026,98545,89590391.6946
cache,123422,1,13271,284,123422
base,13775,1,14966,318,274998.707386
base2,41325,1,15237,101903,92671092.2949
cache,36540,0.1,14406,61,36540
base,13775,1,15536,586,550216.763488
base2,41325,1,15810,105247,95767657.0979
cache,36676,0.1,14860,93,167374.405546
base,13775,1,16383,289,248154.917035
base2,41325,1,16819,124510,113327476.647
cache,33211,0.1,18851,63,33211
base,13775,1,17629,300,287127.900803
base2,41325,1,18093,127973,116493070.84
cache,37225,0.1,19979,67,37225
base,13775,1,18903,364,346283.540596
base2,41325,1,19635,131483,119619951.861
cache,33127,0.1,21369,75,33127
ts_0
base,3869,1,1362,538,489995.727714
base2,11608,1,1362,2691,2460670.58209
cache,25279,1.0,1343,538,536446.028732
base,3869,1,2832,280,263892.470534
base2,11608,1,2832,5261,4803784.99448
cache,11881,0.1,2801,153,144220.092191
base,3869,1,4450,218,204738.865934
base2,11608,1,4450,7813,7107825.3267
cache,20067,0.1,4381,128,107785.90096
base,3869,1,5617,217,204738.865934
base2,11608,1,5617,9875,8984207.38825
cache,20112,0.1,5536,128,108027.609514
base,3869,1,6833,206,184421.274311
base2,11608,1,6833,11976,10915872.9748
cache,38695,0.1,6741,127,140028.272273
base,3869,1,8020,209,197164.623203
base2,11608,1,8020,13964,12707105.7756
cache,38695,0.1,7917,128,140028.272273
base,3869,1,9383,362,337651.003908
base2,11608,1,9639,16516,15018163.1593
cache,9328,0.1,9494,270,253569.643861
base,3869,1,10680,236,222280.048856
base2,11608,1,10968,18815,17114756.3258
cache,10455,0.1,10801,132,128317.723317
base,3869,1,12203,236,222280.048856
base2,11608,1,12619,21489,19557797.7491
cache,9304,0.1,12339,144,130592.219917
stg_1
base,2580,1,603,630,573022.753708
base2,7740,1,603,3457,3151231.30609
cache,3096,1.0,531,630,578370.246135
base,2580,1,1278,494,455245.820199
base2,7740,1,1514,7423,6770578.04081
cache,5406,1.0,1221,494,459397.290703
base,2580,1,1797,1134,1034210.94916
base2,7740,1,2515,11116,10115114.6611
cache,6223,0.1,2128,328,299432.631553
base,2580,1,2516,324,293828.917443
base2,7740,1,3561,14123,12866088.1529
cache,6192,0.1,2771,79,75162.9333258
base,2580,1,2930,313,281359.811371
base2,7740,1,4216,16457,14983575.0413
cache,6251,0.1,3226,200,180257.523713
base,2580,1,3401,355,319406.833869
base2,7740,1,5231,19394,17635296.9931
cache,6192,0.1,4030,98,85014.9492762
base,2580,1,4075,517,467694.836436
base2,7740,1,6504,22839,20776836.8172
cache,6220,0.1,5084,299,271632.449576
base,2580,1,4668,99,91977.0197005
base2,7740,1,7257,25669,23361565.5594
cache,6972,0.1,6088,25,23876.6746756
base,2580,1,4968,730,667895.723072
base2,7740,1,7862,27222,24773774.3678
cache,6204,0.1,6691,282,260603.597578
wdev_0
base,3360,1,6464,653,598463.93231
base2,10081,1,10096,10976,9986999.58631
cache,12207,0.1,9297,365,322936.91705
base,3360,1,7361,136,127653.372939
base2,10081,1,10993,12294,11182201.1594
cache,8323,0.1,10158,94,78334.4187397
base,3360,1,8291,112,106707.546121
base2,10081,1,11923,13562,12335540.4884
cache,8105,0.1,11034,82,83448.8886985
base,3360,1,9185,109,95581.0812016
base2,10081,1,12817,14817,13473556.1228
cache,8065,0.1,11885,83,81951.3478822
base,3360,1,10067,142,134208.952836
base2,10081,1,13699,16079,14636483.1424
cache,8141,0.1,12742,98,102590.339486
base,3360,1,11027,139,125905.981452
base2,10081,1,14659,17462,15895381.555
cache,8065,0.1,13675,93,75195.3735431
base,3360,1,12213,73,70395.2855901
base2,10081,1,15851,19164,17430032.2812
cache,8102,0.1,14706,55,41378.8840155
base,3360,1,13139,131,118420.81502
base2,10081,1,16844,20527,18672317.6514
cache,9081,0.1,15587,93,92275.2870575
base,3360,1,14053,130,118975.655135
base2,10081,1,17758,21773,19807718.5578
cache,8081,0.1,16462,92,76056.7629263
hm_0
base,33042,1,2029,457,381369.650669
base2,99126,1,2029,2758,2428327.82977
cache,120032,0.6,2015,394,434368.098655
base,33042,1,6252,458,381369.650669
base2,99126,1,6252,18101,16609765.3704
cache,101472,0.1,6100,262,449417.045712
base,33042,1,8443,478,490582.177497
base2,99126,1,8443,21338,19544487.9586
cache,39650,1.0,8199,478,499656.916918
base,33042,1,10857,1379,1238150.42831
base2,99126,1,10857,26125,23648404.9624
cache,39650,1.0,10604,1379,1208975.93098
base,33042,1,13973,1021,978995.940477
base2,99126,1,13973,30658,27913941.4193
cache,86977,1.0,13709,1021,1135672.68966
base,33042,1,16226,265,261999.809911
base2,99126,1,16226,33553,30751287.1151
cache,87307,1.0,15942,265,334248.48698
base,33042,1,19232,473,495386.368598
base2,99126,1,19232,38413,35152958.6863
cache,134563,1.0,18942,473,460831.465057
base,33042,1,35504,497,473048.789869
base2,99126,1,42451,89209,81147431.4155
cache,89292,0.1,41039,187,89292
base,33042,1,47441,37372,33984698.6851
base2,99126,1,74703,204177,185680952.286
cache,79461,0.1,56742,4068,3601149.15121
src1_2
base,13203,1,3087,90,67430.9313327
base2,39609,1,3087,8691,7997982.64186
cache,15843,1.0,2941,90,91403.9423988
base,13203,1,4181,80,72327.992182
base2,39609,1,4181,10999,10100669.0036
cache,15843,1.0,4028,80,101638.2997
base,13203,1,4942,99,111223.234955
base2,39609,1,4942,12167,11064670.8825
cache,15843,1.0,4789,99,85097.5247376
base,13203,1,5612,98,111223.234955
base2,39609,1,5612,13137,12024584.0962
cache,15843,1.0,5459,98,86790.3037295
base,13203,1,6379,62,89428.4479111
base2,39609,1,6379,14216,12908759.1887
cache,34751,1.0,6226,62,34751
base,13203,1,7024,73,78644.9837295
base2,39609,1,7024,15094,13777258.0771
cache,34879,1.0,6871,73,34879
base,13203,1,7647,81,72327.992182
base2,39609,1,7647,16307,14864114.5445
cache,20346,1,7494,81,66021.2256698
base,13203,1,8616,96,114279.703459
base2,39609,1,8616,24471,22234954.7041
cache,57616,1,8463,96,57616
base,13203,1,9248,95,116199.373428
base2,39609,1,9249,25326,23131622.8088
cache,75457,1,9096,95,75457
rsrch_0
base,3878,1,1402,253,225353.276403
base2,11634,1,1402,2544,2309201.00147
cache,14087,0.1,1390,164,129716.837818
base,3878,1,2919,226,200303.329045
base2,11634,1,2919,4961,4507559.51789
cache,4653,1.0,2867,226,202095.526622
base,3878,1,4429,223,202728.685719
base2,11634,1,4429,7413,6769011.1027
cache,7821,1.0,4373,223,214754.021319
base,3878,1,5831,231,211747.265309
base2,11634,1,5831,9670,8815307.3733
cache,7838,1.0,5775,231,209998.066751
base,3878,1,7283,236,222797.11281
base2,11634,1,7285,12057,10987621.3343
cache,9395,0.4,7226,186,173324.859098
base,3878,1,8852,214,194295.22941
base2,11634,1,8894,14838,13498505.819
cache,9307,0.1,8777,129,107421.080406
base,3878,1,10428,233,209497.584951
base2,11634,1,10519,17479,15887589.9142
cache,9349,0.1,10363,148,128359.941987
base,3878,1,11959,256,237825.452158
base2,11634,1,12070,19921,18111228.6931
cache,10479,0.1,11865,162,147084.681053
base,3878,1,13553,220,205215.125896
base2,11634,1,13680,22566,20542064.1234
cache,9485,0.1,13352,148,132119.315764
prn_1
base,13775,1,37,529,4812040.69463
base2,41325,1,37,529,4771222.08865
cache,16530,1.0,31,446,4057593.04213
base,13775,1,58,29432,267725813.084
base2,41325,1,62,29432,267794272.794
cache,16530,1.0,54,29432,267733747.164
base,13775,1,178,22538,205058295.091
base2,41325,1,193,22538,205075609.528
cache,61791,0.7,170,15786,143544284.987
base,13775,1,340,1154,10526188.1542
base2,41325,1,359,1154,10485923.7924
cache,60215,0.4,268,516,4661553.80004
base,13775,1,744,1563,14234261.364
base2,41325,1,765,1563,14282076.0755
cache,60215,0.1,408,281,2478633.37126
base,13775,1,1102,1456,13226922.1112
base2,41325,1,1123,1456,13185905.9862
cache,16530,1.0,508,381,3455174.36375
base,13775,1,1401,1484,13496150.3663
base2,41325,1,1422,1484,13456421.9072
cache,16530,1.0,785,1484,13489857.2147
base,13775,1,1774,1822,16563356.5703
base2,41325,1,1795,1822,16533746.9824
cache,16530,1.0,1152,1822,16588820.7593
base,13775,1,2132,1629,14808378.4104
base2,41325,1,2153,1629,14765911.3634
cache,16530,1.0,1499,1630,14831201.5108
base,13775,1,2413,1466,13360368.116
base2,41325,1,2434,1466,13429182.7477
cache,14799,1,1776,1466,13342560.162
base,13775,1,2797,1493,13590310.4631
base2,41325,1,2818,1493,13546414.3048
cache,16530,1,2152,1493,13613312.4631
base,13775,1,3642,2046,18615711.7287
base2,41325,1,3663,2046,18684572.7463
cache,21585,1,2996,2046,18648573.1209
base,13775,1,4688,2290,20841598.6279
base2,41325,1,4709,2290,20859306.126
cache,23240,1,4041,2290,20863427.5431
base,13775,1,5757,2313,21052376.3084
base2,41325,1,5778,2313,21011591.8371
cache,24822,1,5110,2313,21066689.1436
base,13775,1,6808,2289,20848218.0676
base2,41325,1,6829,2289,20859306.126
cache,25647,1,6161,2289,20832254.7592
base,13775,1,7892,2331,21225964.5564
base2,41325,1,7913,2331,21179600.6936
cache,25691,1,7245,2331,21177099.1379
base,13775,1,8659,2011,18291743.8886
base2,41325,1,8680,2011,18306102.9529
cache,29660,1,8012,2011,18294270.8099
base,13775,1,8846,1519,13819250.0346
base2,41325,1,8869,1519,13827866.8221
cache,37495,1,8200,1519,13822462.8534
base,13775,1,8940,1732,15743832.4126
base2,41325,1,8964,1732,15789282.2313
cache,39346,1,8295,1732,15751804.8399
ts_0
base,3869,1,57,200,1820227.30418
base2,11608,1,57,200,1809789.77387
cache,4642,1.0,56,197,1787886.32338
base,3869,1,176,221,2006616.87946
base2,11608,1,176,221,2012414.32985
cache,9328,1,175,221,2014184.65182
base,3869,1,284,185,1678089.71943
base2,11608,1,284,185,1698049.76445
cache,17356,0.7,283,163,1506675.44409
base,3869,1,405,208,1894396.53239
base2,11608,1,405,208,1885480.01347
cache,16913,0.4,404,159,1468218.58642
base,3869,1,511,179,1632791.2626
base2,11608,1,511,179,1651683.1868
cache,16913,0.1,510,116,1071929.39702
base,3869,1,706,529,4807196.71745
base2,11608,1,706,529,4826840.21131
cache,4642,1.0,693,441,4020740.63868
base,3869,1,818,185,1678089.71943
base2,11608,1,818,185,1698049.76445
cache,10241,1.0,804,185,1690826.51644
base,3869,1,957,230,2089694.4241
base2,11608,1,957,230,2079103.88115
cache,14054,1.0,942,230,2118665.79125
base,3869,1,1058,216,1970583.89134
base2,11608,1,1058,216,1958766.852
cache,16320,1.0,1043,216,1959803.04416
base,3869,1,1362,538,4889663.86434
base2,11608,1,1362,538,4892758.98518
cache,17533,1.0,1343,538,4903894.86346
base,3869,1,1556,354,3227999.97567
base2,11608,1,1556,354,3216696.59785
cache,30165,1.0,1537,354,3263049.32188
base,3869,1,1673,202,1835467.03729
base2,11608,1,1673,202,1837644.6773
cache,38695,1.0,1654,202,1875282.27791
base,3869,1,1792,209,1902696.1545
base2,11608,1,1792,209,1920334.72238
cache,38695,1.0,1773,209,1971901.03253
base,3869,1,1909,210,1910261.66008
base2,11608,1,1909,210,1914960.55423
cache,38695,1.0,1890,210,1967078.07715
base,3869,1,2219,464,4215896.21699
base2,11608,1,2219,464,4234724.91377
cache,38695,1.0,2198,464,4262622.09239
base,3869,1,2340,218,1985525.637
base2,11608,1,2340,218,1988206.00431
cache,38695,1.0,2319,218,2047653.24821
base,3869,1,2450,173,1573572.92391
base2,11608,1,2450,173,1561576.11697
cache,10720,0.7,2429,160,1442117.15833
base,3869,1,2570,221,2006616.87946
base2,11608,1,2570,221,2012414.32985
cache,11739,0.4,2549,160,1465946.67844
base,3869,1,2696,239,2172388.61182
base2,11608,1,2696,239,2192581.94956
cache,9744,0.1,2669,133,1216814.41645
stg_1
base,2580,1,19,112,1024436.52795
base2,7740,1,19,112,1037021.53747
cache,3096,1.0,16,92,840305.006821
base,2580,1,40,172,1564099.28334
base2,7740,1,40,172,1576373.11243
cache,3096,1.0,37,172,1571094.18705
base,2580,1,91,469,4272103.95721
base2,7740,1,91,469,4264696.97115
cache,3096,1.0,88,469,4271017.85988
base,2580,1,124,279,2540221.01991
base2,7740,1,124,279,2542385.75816
cache,11278,1.0,119,279,2562874.49009
base,2580,1,186,266,2417319.43307
base2,7740,1,186,266,2428845.05427
cache,11278,1.0,180,266,2442820.18177
base,2580,1,262,446,4054877.75319
base2,7740,1,262,446,4046850.88949
cache,9216,0.7,256,332,3028361.49448
base,2580,1,297,323,2939389.06928
base2,7740,1,297,323,2931728.96985
cache,13660,0.4,286,145,1326238.16106
base,2580,1,375,376,3420903.54538
base2,7740,1,375,376,3433297.08771
cache,3096,1.0,334,237,2162841.27829
base,2580,1,473,384,3490945.8133
base2,7740,1,473,384,3494430.84314
cache,3096,1.0,388,384,3494040.81616
base,2580,1,603,630,5731969.40638
base2,7740,1,603,630,5724138.32976
cache,3096,1.0,518,630,5737718.59503
base,2580,1,682,287,2609442.81344
base2,7740,1,683,287,2601815.18199
cache,3096,1.0,598,287,2614247.46577
base,2580,1,710,153,1396609.36008
base2,7740,1,711,153,1388633.54142
cache,3096,1.0,626,153,1389743.15628
base,2580,1,762,336,3060319.95692
base2,7740,1,765,336,3073309.58385
